Date,Price,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
27.03.2024.,266170,89,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-tavanskim-prostorom-zupa-dubrovacka-oglas-40132694
27.03.2024.,268443,89,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-potkrovlje-blizina-dubrovnika-oglas-40132684
27.03.2024.,209120,72,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnja-zupa-dubrovacka-oglas-39532705
27.03.2024.,232500,66,Dubrovačko-neretvanska,Dubrovnik,Lapad,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-renovaciju-korak-svih-sadrzaja-oglas-39468823
27.03.2024.,229500,82,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-dvosobni-stan-oglas-39268411
27.03.2024.,10,33,Dubrovačko-neretvanska,Dubrovnik - Okolica,Nova Moko�ica,1-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/jednosoban-stan-mokosica-oglas-43272818
27.03.2024.,10,80,Dubrovačko-neretvanska,Dubrovnik - Okolica,Nova Moko�ica,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,2009.,https://www.njuskalo.hr/nekretnine/prostran-dvosoban-stan-mokosica-oglas-43272816
27.03.2024.,268000,66,Dubrovačko-neretvanska,Dubrovnik,Gru�,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-centru-grada-dubrovnik-oglas-43272693
26.03.2024.,435000,79,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U kući,Jednoetažni,Unknown,Unknown,2.,2017.,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-komforan-trosoban-apartman-150-metara-mora-oglas-40731716
26.03.2024.,104625,67,Dubrovačko-neretvanska,Opuzen,Opuzen,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s6-opuzen-oglas-43265121
26.03.2024.,108965,70,Dubrovačko-neretvanska,Opuzen,Opuzen,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s1-opuzen-oglas-43265117
26.03.2024.,115475,74,Dubrovačko-neretvanska,Opuzen,Opuzen,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s13-opuzen-oglas-43265116
26.03.2024.,137795,88,Dubrovačko-neretvanska,Opuzen,Opuzen,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s8-opuzen-oglas-43265115
26.03.2024.,104625,67,Dubrovačko-neretvanska,Opuzen,Opuzen,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s14-opuzen-oglas-43265114
26.03.2024.,135160,87,Dubrovačko-neretvanska,Opuzen,Opuzen,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s12-opuzen-oglas-43265113
26.03.2024.,137795,88,Dubrovačko-neretvanska,Opuzen,Opuzen,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,2025.,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-stan-s16-opuzen-oglas-43265112
26.03.2024.,247000,88,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,C,1.,2012.,https://www.njuskalo.hr/nekretnine/stan-korcula-88.00-m2-oglas-43244856
26.03.2024.,289000,74,Dubrovačko-neretvanska,Dubrovnik,Hladnica,2-sobni,U stambenoj zgradi,Jednoetažni,Za renoviranje,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-lapadu-oglas-43264415
25.03.2024.,399000,68,Dubrovačko-neretvanska,Dubrovnik,Plo�e,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-panoramskim-pogledom-dubrovnik-oglas-42653956
25.03.2024.,830000,178,Dubrovačko-neretvanska,Dubrovnik,Gorica,5+ sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,1.,1975.,https://www.njuskalo.hr/nekretnine/prodaja-dubrovnik-peterosoban-stan-garaza-terasa-oglas-39979585
25.03.2024.,315000,105,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Prizemlje,2020.,https://www.njuskalo.hr/nekretnine/korcula-prodaja-stan-vrtom-parkirnim-mjestom-oglas-42637687
25.03.2024.,494563,100,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-korcula-oglas-39849426
25.03.2024.,168000,64,Dubrovačko-neretvanska,Konavle,�ilipi,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cilipi-stan-dvije-spavace-sobe-parking-mjestom-oglas-39611276
24.03.2024.,800000,193,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-dvoetazni-penthouse-193-m2-oglas-41341785
24.03.2024.,560000,134,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-134-m2-terasom-bazen-oglas-41341784
24.03.2024.,500000,93,Dubrovačko-neretvanska,Dubrovnik,Gru�,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,B,Penthouse,2013.,https://www.njuskalo.hr/nekretnine/dubrovnik-fantastican-luksuzan-penthouse-terasom-oglas-26310128
24.03.2024.,665000,160,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Suteren,2024.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-160-m2-terasom-bazen-oglas-41341786
23.03.2024.,299000,90,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,B,1.,Unknown,https://www.njuskalo.hr/nekretnine/trosobni-stan-obod-90-m2-oglas-42654493
23.03.2024.,405000,93,Dubrovačko-neretvanska,Dubrovnik,Batala,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-batala-93-m2-plus-zasebna-garsonjera-oglas-43057614
22.03.2024.,259200,54,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-54-m2-2-soban-oglas-42863182
22.03.2024.,331200,69,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-69-m2-3-soban-oglas-42863176
22.03.2024.,445000,130,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,4-sobni,U stambenoj zgradi,Dvoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-mlini-130-m2-4-soban-oglas-42289941
22.03.2024.,360000,79,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,3-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,2022.,https://www.njuskalo.hr/nekretnine/dubrovnik-trosoban-stan-80m2-oglas-41135299
22.03.2024.,237500,76,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-50m-mora-korcula-oglas-40387178
22.03.2024.,309000,102,Dubrovačko-neretvanska,Slivno,Duba,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2018.,https://www.njuskalo.hr/nekretnine/stan-prodaja-novogradnja-duba-4-soban-102-m2-oglas-42346252
21.03.2024.,150000,100,Dubrovačko-neretvanska,Dubrovnik - Okolica,Brse�ine,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-brsecine-100.00-m2-novogradnja-oglas-43222435
21.03.2024.,500000,125,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnji-50m-mora-korcula-oglas-43224547
20.03.2024.,244800,51,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-51-m2-2-soban-oglas-42863180
20.03.2024.,312000,65,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-65-m2-3-soban-oglas-42863181
20.03.2024.,315000,74,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/moderno-ureden-dvosoban-stan-cavtatu-otvoreni-pogled-more-oglas-39979657
19.03.2024.,393812,126,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/trosoban-stan-150m-mora-korcula-oglas-40421164
18.03.2024.,291226,80,Dubrovačko-neretvanska,Slivno,Komarna,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/luksuzni-stan-s7-komarna-oglas-42962387
18.03.2024.,303572,83,Dubrovačko-neretvanska,Slivno,Komarna,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/idealan-stan-s6-komarna-oglas-42962401
18.03.2024.,213080,58,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/komodan-stan-s3-komarna-oglas-42962383
18.03.2024.,192093,52,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/moderan-stan-s4-komarna-oglas-42962382
18.03.2024.,207707,57,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/udoban-stan-s5-kmoarna-oglas-42962380
18.03.2024.,303573,83,Dubrovačko-neretvanska,Slivno,Komarna,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/atraktivni-stan-s8-komarna-oglas-42962373
18.03.2024.,11,72,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-72.31m2-oglas-36617898
18.03.2024.,595000,100,Dubrovačko-neretvanska,Dubrovnik,Boninovo,4-sobni,U kući,Jednoetažni,Za renoviranje,Unknown,Prizemlje,1969.,https://www.njuskalo.hr/nekretnine/stan-pravom-nadogradnje-odlicnoj-lokaciji-oglas-33933833
17.03.2024.,"121873,50",54,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,2017.,https://www.njuskalo.hr/nekretnine/prodaja-stan-43.26m2-komarna-oglas-41593896
18.03.2024.,440000,50,Dubrovačko-neretvanska,Dubrovnik,Stari grad,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/lijep-renovirani-stan-gradu-oglas-42700426
18.03.2024.,570000,160,Dubrovačko-neretvanska,Dubrovnik - Okolica,Ro�at,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/veliki-penthouse-prostranom-taracom-oglas-42258756
18.03.2024.,175000,53,Dubrovačko-neretvanska,Konavle,Zvekovica,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-zvekovici-oglas-42577407
18.03.2024.,1220000,163,Dubrovačko-neretvanska,Dubrovnik,Stari grad,5+ sobni,U kući,Vi�eetažni,Potpuno namješten,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-163.00-m2-oglas-41300024
17.03.2024.,178025,71,Dubrovačko-neretvanska,Slivno,Komarna,3-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,2017.,https://www.njuskalo.hr/nekretnine/prodaja-stan-71.21m2-komarna-oglas-41593894
17.03.2024.,309000,103,Dubrovačko-neretvanska,Dubrovnik - Okolica,Moko�ica,3-sobni,U kući,Vi�eetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stanovi-staroj-mokosici-oglas-43184409
16.03.2024.,291226,80,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/idealan-stan-s7-novogradnja-komarna-oglas-43177648
16.03.2024.,303573,83,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/fantastican-stan-s8-novogradnja-komarna-oglas-43177643
16.03.2024.,450000,119,Dubrovačko-neretvanska,Dubrovnik,Gorica,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,C,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-velikom-okucnicom-garazom-oglas-43177245
16.03.2024.,456000,95,Dubrovačko-neretvanska,Dubrovnik,Gorica,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,C,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/dva-spojena-apartmana-dvosobni-stan-oglas-43177244
15.03.2024.,194250,77,Dubrovačko-neretvanska,Konavle,�ilipi,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/cilipi-novogradnja-2s-db-77.7m2-oglas-39800695
15.03.2024.,620000,160,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-cavtatu-pogled-more-oglas-41791675
15.03.2024.,440000,88,Dubrovačko-neretvanska,Dubrovnik,Srednji Kono,2-sobni,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovniku-oglas-41525919
15.03.2024.,580000,102,Dubrovačko-neretvanska,Dubrovnik,Solitudo,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-solitudu-pogled-more-oglas-41517960
15.03.2024.,570000,160,Dubrovačko-neretvanska,Dubrovnik - Okolica,Ro�at,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-rozatu-penthouse-oglas-41272292
15.03.2024.,168919,57,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,2024.,https://www.njuskalo.hr/nekretnine/stanovi-cavtatu-novogradnja-oglas-40787212
15.03.2024.,310000,60,Dubrovačko-neretvanska,Dubrovnik,Stari grad,3-sobni,U kući,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-starom-gradu-oglas-38849575
15.03.2024.,320000,80,Dubrovačko-neretvanska,Dubrovnik,Gornji Kono,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-ilijinoj-glavici-oglas-38787632
15.03.2024.,290000,158,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,4-sobni,U kući,Jednoetažni,Unknown,B,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-mlinima-pogled-more-oglas-38728928
15.03.2024.,687500,150,Dubrovačko-neretvanska,Dubrovnik - Okolica,Ora�ac,4-sobni,U kući,Jednoetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-orascu-pogled-more-oglas-38600506
15.03.2024.,800000,178,Dubrovačko-neretvanska,Dubrovnik,Gorica,4-sobni,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-dvoetazni-stan-gorici-pogled-more-oglas-38600496
15.03.2024.,550000,103,Dubrovačko-neretvanska,Dubrovnik,Plo�e,4-sobni,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-plocama-pogled-more-oglas-38600495
15.03.2024.,420000,102,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,4-sobni,U kući,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-mlinima-oglas-38600483
15.03.2024.,1000000,170,Dubrovačko-neretvanska,Dubrovnik,Pile,4-sobni,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-pilama-oglas-38600482
15.03.2024.,10,71,Dubrovačko-neretvanska,Dubrovnik,Lapad,3-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2002.,https://www.njuskalo.hr/nekretnine/prostrani-obiteljski-stan-tik-uvale-lapad-oglas-38180734
15.03.2024.,280000,59,Dubrovačko-neretvanska,Dubrovnik,Srednji Kono,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-nadomak-gradske-jezgre-izvrsna-investicija-oglas-42654045
15.03.2024.,10,110,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,3-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Potkrovlje,2022.,https://www.njuskalo.hr/nekretnine/novogradnja-penthouse-mlinima-oglas-38494735
15.03.2024.,288000,60,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-60-m2-3-soban-oglas-42863179
15.03.2024.,321600,67,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-67-m2-3-soban-oglas-42863178
15.03.2024.,288000,60,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-60-m2-2-soban-oglas-42863177
15.03.2024.,364800,76,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-76-m2-4-soban-oglas-42863175
15.03.2024.,451200,94,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-94-m2-3.5-soban-oglas-42863174
15.03.2024.,249600,52,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-52-m2-2-soban-oglas-42863173
15.03.2024.,235200,49,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-49-m2-2-soban-oglas-42863172
15.03.2024.,230000,48,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-48-m2-2-soban-oglas-42863171
15.03.2024.,225600,47,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-47-m2-2-soban-oglas-42863170
15.03.2024.,414000,92,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-snova-s1-novogradnja-komarna-oglas-43169313
15.03.2024.,414000,92,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/savrsen-stan-s2-komarna-novogradnja-oglas-43169312
15.03.2024.,213080,58,Dubrovačko-neretvanska,Slivno,Komarna,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/moderan-stan-s3-novogradnja-komarna-oglas-43169310
15.03.2024.,192093,52,Dubrovačko-neretvanska,Slivno,Komarna,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/elegantan-stan-s4-novogradnja-komarna-oglas-43169309
15.03.2024.,207708,57,Dubrovačko-neretvanska,Slivno,Komarna,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/atraktivan-stan-s5-novogradnja-komarna-oglas-43169306
15.03.2024.,303573,83,Dubrovačko-neretvanska,Slivno,Komarna,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/luksuzni-stan-s6-novogradnja-komarna-oglas-43169302
13.03.2024.,400000,123,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/prekrasan-dvosoban-stan-korcula-oglas-42283790
13.03.2024.,239925,68,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-bazenom-vela-luka-oglas-42324582
12.03.2024.,1500,136,Dubrovačko-neretvanska,Metkovi�,Metkovi�,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stambeno-poslovni-prostor-136-m2-oglas-41033005
12.03.2024.,1800,260,Dubrovačko-neretvanska,Metkovi�,Metkovi�,1-sobni,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stambeni-prostor-260-m2-oglas-41033040
11.03.2024.,11,90,Dubrovačko-neretvanska,Dubrovnik,Babin kuk,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2002.,https://www.njuskalo.hr/nekretnine/trosobni-stan-babin-kuk-oglas-37589420
11.03.2024.,11,62,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-62.24m2-oglas-36617899
11.03.2024.,1030000,138,Dubrovačko-neretvanska,Dubrovnik,Pile,5+ sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/luksuzno-ureden-stan-oglas-33591549
07.03.2024.,224750,50,Dubrovačko-neretvanska,Dubrovnik,Lapad,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1972.,https://www.njuskalo.hr/nekretnine/stan-lapadu-povrsine-50-m2-dvije-sobe-blizina-svih-sadrzaja-oglas-43100242
11.03.2024.,475000,57,Dubrovačko-neretvanska,Konavle,Cavtat,Garsonijera,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dva-apartmana-centru-cavtata-oglas-33582718
11.03.2024.,285000,90,Dubrovačko-neretvanska,Konavle,Zvekovica,3-sobni,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/trosobni-stan-obodu-oglas-42283571
11.03.2024.,360000,75,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-garazom-cibaca-oglas-42117969
11.03.2024.,11,75,Dubrovačko-neretvanska,Dubrovnik,Plo�e,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-plocama-oglas-41646059
11.03.2024.,11,145,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U kući,Dvoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-poluganju-cavtat-oglas-41540836
11.03.2024.,220000,74,Dubrovačko-neretvanska,Konavle,Zvekovica,2-sobni,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-poluganju-cavtat-oglas-41533522
