Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,183,2500,45.56492771715603,18.64507555961609,59,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-59.06-m2-novogradnja-3-soban-oglas-43485670
08.05.2024.,276,2500,45.56492771715603,18.64507555961609,46,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-46.56-m2-novogradnja-2-soban-oglas-43485645
08.05.2024.,208,2500,45.56492771715603,18.64507555961609,50,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-50.78-m2-novogradnja-2-soban-oglas-43485622
08.05.2024.,178,2500,45.56492771715603,18.64507555961609,45,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-45.95-m2-novogradnja-2-soban-oglas-43485589
08.05.2024.,162,2300,45.56492771715603,18.64507555961609,119,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-119.92-m2-novogradnja-4-soban-velika-natkrivena-terasa-oglas-43485560
08.05.2024.,132,2500,45.56492771715603,18.64507555961609,47,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-47.77-m2-novogradnja-2-soban-oglas-43485472
08.05.2024.,140,2500,45.56492771715603,18.64507555961609,46,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-46.56-m2-novogradnja-2-soban-oglas-43485441
08.05.2024.,108,2500,45.56492771715603,18.64507555961609,50,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-50.78-m2-novogradnja-2-soban-oglas-43485413
08.05.2024.,156,2500,45.56492771715603,18.64507555961609,45,Osječko-baranjska,Osijek,Retfala,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-45.97-m2-novogradnja-2-soban-oglas-43485373
08.05.2024.,115,2100,45.56492771715603,18.64507555961609,114,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-114.21-m2-novogradnja-4-soban-dvoetazni-vrt-oglas-43485296
08.05.2024.,185,2200,45.56492771715603,18.64507555961609,76,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-76.74-m2-novogradnja-3-soban-vrt-oglas-43485215
08.05.2024.,116,2100,45.56492771715603,18.64507555961609,96,Osječko-baranjska,Osijek,Retfala,5,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-96.82-m2-novogradnja-5-soban-dvoetazni-vrt-oglas-43485122
08.05.2024.,106,2100,45.564927717156,18.645075559616,113,Osječko-baranjska,Osijek,Retfala,5,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-113.28-m2-novogradnja-oglas-43485021
08.05.2024.,149,2100,45.56492771715603,18.64507555961609,87,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-87.62-m2-novogradnja-4-soban-dvoetazni-vrt-oglas-43484937
08.05.2024.,413,319900,45.55827195253775,18.674103401855373,139,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/strogi-centar-luksuzan-cetverosoban-stan-131m2-secesija-2-kat-oglas-43214460
08.05.2024.,1437,2100,45.5535,18.7176,92,Osječko-baranjska,Osijek,Donji grad,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/trosoban-stan-natkrivenim-parkingom-donji-grad-osijek-oglas-42399817
08.05.2024.,1236,194000,45.5535,18.7176,92,Osječko-baranjska,Osijek,Donji grad,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/trosoban-stan-natkrivenim-parkingom-donji-grad-osijek-oglas-42399820
08.05.2024.,8713,290000,45.551893459189,18.697574435444,123,Osječko-baranjska,Osijek,Sjenjak,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,1984.,https://www.njuskalo.hr/nekretnine/stan-osijek-sjenjak-123.00-m2-jednoetazni-oglas-41801364
07.05.2024.,5563,42000,45.025823310066,19.043980928652,27,Osječko-baranjska,Osijek,Bosutsko naselje,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1980.,https://www.njuskalo.hr/nekretnine/beograd-stan-oglas-42013736
07.05.2024.,781,63000,45.559195483576,18.69052763987,63,Osječko-baranjska,Osijek,Tvrđa,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,E,Prizemlje,1900.,https://www.njuskalo.hr/nekretnine/stan-osijek-tvrda-63.000-63.00-m2-oglas-43678168
07.05.2024.,3378,203400,45.562526516669,18.641945433162,101,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/urbana-vila-retfala-osijek-stan-prizemlju-dvoriste-30m2-oglas-40782236
07.05.2024.,271,275625,45.55860519882832,18.674221222272106,110,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2025.,https://www.njuskalo.hr/nekretnine/prodaja-stanova-osijeku-dubrovacka-ilirska-novogradnja-oglas-43678330
07.05.2024.,1416,105000,45.546363840432,18.711229015777,52,Osječko-baranjska,Osijek,Jug II,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-osijek-52.00-m2-oglas-43347090
06.05.2024.,626,92000,45.552569692761,18.697431687398,36,Osječko-baranjska,Osijek,Sjenjak,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,1980.,https://www.njuskalo.hr/nekretnine/sjenjak-jednosobni-stan-mogucnost-preinake-jednoipolsobni-oglas-43669244
06.05.2024.,462,122000,45.55154948874813,18.699241722287972,53,Osječko-baranjska,Osijek,Sjenjak,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,3.,1970.,https://www.njuskalo.hr/nekretnine/stan-osijek-53.00-m2-oglas-43669194
06.05.2024.,481,135000,45.545039604249084,18.70026444773791,56,Osječko-baranjska,Osijek,Jug I,2,U stambenoj zgradi,Jednoetažni,Unknown,B,2.,2004.,https://www.njuskalo.hr/nekretnine/stan-uskim-njivama-56m2-oglas-43669112
06.05.2024.,24402,84900,45.557040046977,18.672684219607,74,Osječko-baranjska,Osijek,Gornji grad / Centar,2,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,1950.,https://www.njuskalo.hr/nekretnine/centar-grada-reisnerova-ulica-oglas-11314947
06.05.2024.,6862,130000,45.552197,18.724545,65,Osječko-baranjska,Osijek,Donji grad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-osijek-vukovarska-103-oglas-40690998
05.05.2024.,182,160000,45.54949441426908,18.687010029151708,84,Osječko-baranjska,Osijek,Bosutsko naselje,4,U stambenoj zgradi,Dvoetažni,Unknown,D,3.,1989.,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-murska-ulica-84.00-m2-oglas-43655153
04.05.2024.,296,160000,45.557930392332,18.672054945064,109,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-strogom-centru-109.53-m2-oglas-43643484
02.05.2024.,3221,148500,45.55100762055983,18.70066165924072,57,Osječko-baranjska,Osijek,Sjenjak,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,1.,1980.,https://www.njuskalo.hr/nekretnine/sjenjak-57.50-m2-1-kat-cijelosti-adaptiran-oglas-42967607
02.05.2024.,2564,85000,45.56295,18.656336,54,Osječko-baranjska,Osijek,Gornji grad / Centar,2,U stambenoj zgradi,Jednoetažni,Za renoviranje,Unknown,2.,1968.,https://www.njuskalo.hr/nekretnine/stan-prodaju-oglas-43389077
02.05.2024.,422,158781,45.56256071535055,18.726695887171577,75,Osječko-baranjska,Osijek,Donji grad,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2025.,https://www.njuskalo.hr/nekretnine/stan-osijek-75.61-m2-novogradnja-oglas-43609026
30.04.2024.,1197,115000,45.550743,18.709023,45,Osječko-baranjska,Osijek,Novi Grad,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,B,1.,2009.,https://www.njuskalo.hr/nekretnine/stan-osijek-45.00-m2-oglas-43598490
30.04.2024.,1682,2200,45.561869529842,18.642008875822,96,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-retfala-novogradnja-oglas-41939278
30.04.2024.,571,130000,45.557538239644,18.670450152165,76,Osječko-baranjska,Osijek,Gornji grad / Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-75.79-m2-centru-osijeka-oglas-43593915
