Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.04.2024.,557,201880,44.116949357081,15.256609235199,60,Zadarska,Zadar,Bili brig,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-zadar-60.78-m2-novogradnja-oglas-41031335
08.04.2024.,603,200850,44.11694935708088,15.256609235198576,60,Zadarska,Zadar,Bili brig,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-zadar-60.14-m2-novogradnja-oglas-41031395
08.04.2024.,346,267800,44.116949357081,15.256609235199,90,Zadarska,Zadar,Bili brig,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-zadar-90.62-m2-novogradnja-oglas-41031259
08.04.2024.,506,243648,44.129958120445,15.214289685706,55,Zadarska,Zadar,Borik,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-luksuzan-stan-vrtom-zadar-borik-gpm-top-lokacija-oglas-40932982
06.04.2024.,2818,360000,44.115941943621,15.222059540828,107,Zadarska,Zadar,Poluotok,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-centru-grada-zadra-blizina-gradske-rive-oglas-36557867
06.04.2024.,1078,352240,43.916411240475,15.506529485852,88,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-pakostane-88.06-m2-novogradnja-oglas-38068608
06.04.2024.,1118,313480,43.916411240475,15.506529485852,129,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/projekt-pakostane-stan-prizemlju-vrtom-bazenom-raspolaganju-oglas-38068354
06.04.2024.,1396,371880,43.91641124047503,15.506529485851958,165,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/projekt-pakostane-stan-drugom-katu-krovna-terasa-bazen-oglas-38068719
06.04.2024.,1789,250000,44.135233063475,15.238295321272,82,Zadarska,Zadar,Vidikovac,2,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Penthouse,Unknown,https://www.njuskalo.hr/nekretnine/trzistu-2-sobni-stan-krovna-terasa-vidikovac-oglas-38797624
06.04.2024.,2847,320000,44.1118245092608,15.227095933438278,70,Zadarska,Zadar,Poluotok,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/centar-grada-stan-potpunosti-namjesten-oglas-39844333
06.04.2024.,668,450000,44.152776309216,15.20642444261,106,Zadarska,Zadar,Diklo,4,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/diklo-dvoetazni-stan-krovnom-terasom-oglas-39833817
06.04.2024.,59,350000,Unknown,Unknown,75,Zadarska,Zadar,Diklovac,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/diklovac-prekrasan-stan-20-metara-mora-oglas-43356034
05.04.2024.,89,183575,44.287714,15.44799,49,Zadarska,Starigrad,Starigrad,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-1.5s-49m2-oglas-43351250
05.04.2024.,72,213895,44.287724,15.448036,58,Zadarska,Starigrad,Starigrad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-2.5s-58m2-oglas-43351249
05.04.2024.,64,183575,44.287728,15.447969,49,Zadarska,Starigrad,Starigrad,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-1.5s-49m2-oglas-43351248
05.04.2024.,52,240356,44.287683,15.447965,65,Zadarska,Starigrad,Starigrad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-2.5s-65m2-oglas-43351246
05.04.2024.,53,183575,44.287672,15.44798,49,Zadarska,Starigrad,Starigrad,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-1.5s-49m2-oglas-43351245
05.04.2024.,40,240356,44.287786,15.447956,65,Zadarska,Starigrad,Starigrad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-2.5s-65m2-oglas-43351244
05.04.2024.,43,213895,44.287731,15.448022,58,Zadarska,Starigrad,Starigrad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stan-starigrad-ulica-franje-tudmana-2.5s-58m2-oglas-43351243
05.04.2024.,2239,220000,44.115057647191,15.228618217969,52,Zadarska,Zadar,Poluotok,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-poluotoku-pod-bedemom-oglas-40881496
05.04.2024.,1541,499000,44.133036416862,15.209946257032,157,Zadarska,Zadar,Borik,5,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Visoko prizemlje,2009.,https://www.njuskalo.hr/nekretnine/borik-peterosoban-stan-tri-etaze-pogledom-more-oglas-39573370
05.04.2024.,117,205000,Unknown,Unknown,52,Zadarska,Zadar - Okolica,Kožino,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/kozino-namjesen-odrzavan-dvosobni-stan-samo-80-m-mora-52-m2-oglas-43349155
05.04.2024.,620,350000,44.1623182,15.1905613,64,Zadarska,Zadar - Okolica,Kožino,2,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-kozino-dvosoban-stan-loggia-oglas-38678892
