Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,5805,110000,45.157600087146,18.034178270343,71,Brodsko-posavska,Slavonski Brod,Naselje Andrije Hebranga,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-71.48m2-oglas-29066276
08.05.2024.,1448,64500,45.166515908388,18.04496787786,34,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-a3-prizemlje-oglas-42236758
08.05.2024.,1069,57200,45.166892458304,18.042483676647,30,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-a8-drugi-kat-oglas-42236754
08.05.2024.,995,87000,45.167144478168,18.043110054256,47,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-11-drugi-kat-oglas-42962697
08.05.2024.,1021,87000,45.166734810803,18.044516712516,47,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-3-prizemlje-oglas-43056700
08.05.2024.,1540,57000,45.167231769308,18.044287701876,30,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-1-prizemlje-oglas-42962698
08.05.2024.,857,64500,45.167767986594,18.045709438231,34,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-12-drugi-kat-oglas-42962696
08.05.2024.,1604,87000,45.167190524744,18.044287117299,47,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-a6-prvi-kat-oglas-42236756
08.05.2024.,1648,153515,45.158365829894,18.012769286754,76,Brodsko-posavska,Slavonski Brod,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2024.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-76.7575m2-oglas-41586345
08.05.2024.,1231,130710,45.158096307844,18.013755373645,65,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-b-stan-b5-oglas-41616014
