Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,749,265590,46.390573100551,16.423593118407,102,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875021
08.05.2024.,921,151075,46.390573100551,16.423593118407,60,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41874995
08.05.2024.,686,190900,46.390573100551,16.423593118407,76,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41874975
08.05.2024.,1051,143575,46.390678419413,16.426713546738,57,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-cakovec-56.00-m2-novogradnja-oglas-41874880
08.05.2024.,123,267605,46.390573100551094,16.423593118407144,102,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-43265594
08.05.2024.,194,144425,46.39042879897917,16.42414976594473,57,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Visoko prizemlje,2024.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-43265522
08.05.2024.,803,485000,46.38288044759677,16.454027002679315,440,Međimurska,Čakovec,Buzovec,4,U stambenoj zgradi,Višeetažni,Potpuno namješten,C,1.,2000.,https://www.njuskalo.hr/nekretnine/cakovec-stambeno-poslovna-zgrada-oglas-42534969
07.05.2024.,299,185965,46.391760817842,16.424172078851,71,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179200
07.05.2024.,422,155285,46.39080123345,16.423697248586,59,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145434
07.05.2024.,932,195000,46.45459456515,16.430766792203,125,Međimurska,Čakovec - Okolica,Žiškovec,4,U stambenoj zgradi,Dvoetažni,Unknown,A,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/posljednja-kuca-nizu-ziskovec-oglas-42145398
07.05.2024.,328,254800,46.392323699275,16.425828749217,98,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145395
07.05.2024.,3583,180000,46.500658238938,16.288281356316,111,Međimurska,Štrigova,Štrigova,4,U stambenoj zgradi,Dvoetažni,Unknown,B,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-izvrsne-kvalitete-strigovi-oglas-36011154
07.05.2024.,685,113425,46.391129428909,16.423536738004,43,Međimurska,Čakovec,Globetka,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179188
07.05.2024.,360,258570,46.39343375849,16.42517749781,99,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179187
07.05.2024.,1693,220000,46.387700408431,16.435499253138,115,Međimurska,Čakovec,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/potpuno-renoviran-stan-kod-trga-republike-oglas-42101627
07.05.2024.,359,112000,46.390122202098,16.432534690175,56,Međimurska,Čakovec,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-cakovec-56.00-m2-oglas-43679598
07.05.2024.,562,143125,46.392844278369,16.424643068033,57,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871148
07.05.2024.,389,144438,46.392566799929,16.426181239367,57,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871141
07.05.2024.,389,144438,46.394516565107,16.424823497421,57,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871140
07.05.2024.,429,246813,46.393132960198,16.426777476282,98,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871139
07.05.2024.,362,191625,46.392344311666,16.425094122931,76,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871137
07.05.2024.,358,246813,46.392197622463,16.422538653611,98,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871136
07.05.2024.,377,191625,46.391808557118,16.427059312255,76,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871134
07.05.2024.,623,2600,46.392910897426,16.426992310508,95,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-galerija-sjever-pretprodaja-trosoban-stan-95-oglas-42153429
07.05.2024.,1753,49000,46.512799,16.438025,72,Međimurska,Mursko Središće,Mursko Središće,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-72-m2-mursko-sredisce-oglas-42805115
07.05.2024.,2175,95000,46.390052,16.444775,66,Međimurska,Čakovec,Centar,3,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,1995.,https://www.njuskalo.hr/nekretnine/stan-66m2-centru-cakovca-oglas-42805119
07.05.2024.,1195,125000,46.3864677,16.4627012,71,Međimurska,Čakovec,Sajmište,2,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-sajmiste-stan-71-m2-oglas-43528353
06.05.2024.,2204,71000,46.386324049600084,16.435839437536394,71,Međimurska,Čakovec,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-cakovec-71.05-m2-oglas-43242644
06.05.2024.,6113,49000,46.53502166882487,16.364857723804217,71,Međimurska,Sveti Martin Na Muri,Sveti Martin na Muri,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-sveti-martin-muri-71.29-m2-oglas-40395220
06.05.2024.,12302,120000,46.388229743613,16.437915072849,174,Međimurska,Čakovec,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-cakovec-174.27-m2-oglas-37329620
06.05.2024.,1632,135000,46.38822775615,16.434874746096,87,Međimurska,Čakovec,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,C,10.,1978.,https://www.njuskalo.hr/nekretnine/top-lokacija-stan-cakovec-88m2-panoramski-pogled-loda-oglas-42962699
06.05.2024.,790,2600,46.392334978282,16.42635557659,81,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-galerija-sjever-pretprodaja-trosoban-stan-81.05-oglas-42153430
06.05.2024.,17101,115000,46.389724781843,16.434701286054,72,Međimurska,Čakovec,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-centru-grada-spustena-cijena-oglas-5003145
06.05.2024.,477,199000,Unknown,Unknown,83,Međimurska,Strahoninec,Strahoninec,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2020.,https://www.njuskalo.hr/nekretnine/stan-strahonincu-novogradnja-oglas-43421022
06.05.2024.,6034,169750,46.407653826,16.447286415796,97,Međimurska,Čakovec - Okolica,Mihovljan,4,U kući,Dvoetažni,Roh-bau,A+,Prizemlje,2022.,https://www.njuskalo.hr/nekretnine/kuca-3-stana-pasivna-kuca-mihovljanu-oglas-37082819
06.05.2024.,6025,83000,46.340819790688,16.603535253129,76,Međimurska,Prelog,Prelog,3,U stambenoj zgradi,Jednoetažni,Unknown,F,1.,1957.,https://www.njuskalo.hr/nekretnine/dvosobni-stan-centru-preloga-oglas-41147702
