Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
09.05.2024.,415,394674,42.65989524868325,18.090851937115655,93,Dubrovačko-neretvanska,Dubrovnik,Gruž,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A+,1.,2009.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-3-sobni-140.46-nkp-93.97-m2-pogled-more-zamjena-zg-oglas-43602881
08.05.2024.,2685,360000,42.622664440309,18.168146085503,79,Dubrovačko-neretvanska,Župa Dubrovačka,Čibača,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,2022.,https://www.njuskalo.hr/nekretnine/dubrovnik-trosoban-stan-80m2-oglas-41135299
08.05.2024.,919,800000,42.646084018576545,18.078795563832795,220,Dubrovačko-neretvanska,Dubrovnik,Gorica,5,U stambenoj zgradi,Višeetažni,Unknown,Unknown,1.,1978.,https://www.njuskalo.hr/nekretnine/red-mora-top-ponuda-5s-garaza-pm-oglas-43133654
08.05.2024.,1961,1,42.730387518857,17.646827353967,1,Dubrovačko-neretvanska,Mljet,Prožurska Luka,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/mljet-projekt-luksuzni-kompleks-dvije-stambene-zgrade-11-sta-oglas-40958833
08.05.2024.,184,303572,42.951904005975,17.525492379262,83,Dubrovačko-neretvanska,Slivno,Komarna,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/idealan-stan-s6-komarna-oglas-42962401
08.05.2024.,191,207707,42.949634242188,17.526103800632,57,Dubrovačko-neretvanska,Slivno,Komarna,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/udoban-stan-s5-kmoarna-oglas-42962380
08.05.2024.,8450,550000,42.699229711669545,18.01416569736986,140,Dubrovačko-neretvanska,Dubrovnik - Okolica,Orašac,3,U stambenoj zgradi,Dvoetažni,Unknown,A,1.,2018.,https://www.njuskalo.hr/nekretnine/stan-orasac-122-m2-novogradnja-oglas-26610527
08.05.2024.,20365,1,42.642120917972,18.117077668747,120,Dubrovačko-neretvanska,Dubrovnik,Ploče,3,U kući,Jednoetažni,Potpuno namješten,B,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-115-m2-oglas-26593674
08.05.2024.,303,210000,42.697093540953574,18.040909923755493,59,Dubrovačko-neretvanska,Dubrovnik - Okolica,Zaton,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,A,Visoko prizemlje,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-zaton-2-sobni-stan-60m2-parking-pogled-more-povoljno-oglas-43650861
08.05.2024.,923,299000,42.648188744135,18.087968697604,60,Dubrovačko-neretvanska,Dubrovnik,Montovjerna,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Visoko potkrovlje,1998.,https://www.njuskalo.hr/nekretnine/lapad-stan-60-m3-izuzetno-ureden-ekskluzivno-oglas-43644001
08.05.2024.,815,1,42.65106312762,18.093593110167,65,Dubrovačko-neretvanska,Dubrovnik,Šipčine,2,U kući,Jednoetažni,Potpuno namješten,A,Potkrovlje,2010.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-65.00-m2-oglas-43540307
08.05.2024.,2205,639000,42.64200244891,18.10663267598,93,Dubrovačko-neretvanska,Dubrovnik,Stari grad,4,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,1765.,https://www.njuskalo.hr/nekretnine/dubrovnik-stari-grad-izuzetna-veliki-sta-funkciji-hostela-oglas-41676022
08.05.2024.,6117,1,42.658593146941,18.080614728254,102,Dubrovačko-neretvanska,Dubrovnik,Lapad,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2000.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-102.00-m2-oglas-41543528
08.05.2024.,4430,339000,42.651439805616796,18.08918023574196,75,Dubrovačko-neretvanska,Dubrovnik,Šipčine,2,U kući,Jednoetažni,Potpuno namješten,Unknown,1.,2017.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-75.00-m2-oglas-41217004
08.05.2024.,4393,348600,42.651439805617,18.089180235742,83,Dubrovačko-neretvanska,Dubrovnik,Šipčine,2,U kući,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-83.00-m2-oglas-41216434
