Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
29.03.2024.,40,355000,43.81939,15.61781,88,Šibensko-kninska,Murter,Murter,3,U stambenoj zgradi,Jednoetažni,Unknown,B,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-dvije-spavace-sobe-prizemlju-zgrade-novogradnja-oglas-43289087
29.03.2024.,92,250000,43.81939,15.61781,54,Šibensko-kninska,Murter,Murter,2,U stambenoj zgradi,Jednoetažni,Unknown,B,Penthouse,2024.,https://www.njuskalo.hr/nekretnine/prekrasan-apartman-penthaus-drugom-katu-stambene-zgrade-oglas-43289086
28.03.2024.,54,276000,43.762825199749,15.778517962337,78,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-vodice-78.00-m2-novogradnja-oglas-43284405
28.03.2024.,495,528000,43.756991335742,15.742702056279,165,Šibensko-kninska,Tribunj,Tribunj,4,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/triplex-tri-dvoetazna-stana-prodaju-novogradnja-tribunj-oglas-40354260
28.03.2024.,668,185000,43.74550100139,15.82511617738,50,Šibensko-kninska,Vodice,Srima,3,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnji-400-metara-mora-srima-oglas-40063138
28.03.2024.,44,300684,43.760126934749,15.774295127698,79,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-1-katu-s4-parkingom-vodice-79.17-m2-oglas-43281624
28.03.2024.,44,354684,43.761193910741,15.777787053419,92,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-prizemlju-s3-velikim-vrtom-parkingom-vodice-92.45-m2-oglas-43281620
28.03.2024.,64,205275,43.761396757202,15.777151342094,58,Šibensko-kninska,Vodice,Vodice,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-prizemlju-s2-parkingom-vrtom-vodice-58.65-m2-oglas-43281619
28.03.2024.,42,331246,43.760340080405,15.776628351589,87,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-1-katu-s5-parkingom-vodice-87.17-m2-oglas-43281618
28.03.2024.,39,320160,43.760425593439,15.777666176625,80,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-s6-2-katu-zgrade-parkingom-vodice-80.04-m2-oglas-43281616
28.03.2024.,44,340600,43.761699141355,15.774615273372,85,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-s7-2-katu-novogradnja-parkingom-vodice-85.15-m2-oglas-43281615
28.03.2024.,60,510000,43.759679057701,15.777729245465,173,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,2018.,https://www.njuskalo.hr/nekretnine/prodaja-stan-tribunj-vodice-173-m2-oglas-43280876
27.03.2024.,57,219500,Unknown,Unknown,68,Šibensko-kninska,Vodice,Vodice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/stan-novogradnji-vodicama-oglas-43272743
