Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
09.05.2024.,182,132341,45.47735890805694,15.542898548005951,49,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-49.94-m2-novogradnja-oglas-43694481
09.05.2024.,211,140264,45.4773742236591,15.542642561589645,52,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-52.93-m2-novogradnja-oglas-43694468
09.05.2024.,230,241357,45.477389771884276,15.542689179731411,94,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,A,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-94.65-m2-novogradnja-oglas-43694449
09.05.2024.,196,127908,45.47739125095259,15.542780224503588,50,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-50.16-m2-novogradnja-oglas-43694426
09.05.2024.,334,105950,45.47729761279854,15.542916479184896,40,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-40.75-m2-novogradnja-oglas-43694410
09.05.2024.,173,129974,45.47724826810909,15.54260646470209,49,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-49.99-m2-novogradnja-oglas-43694395
09.05.2024.,161,137826,45.47726767822951,15.542888194100414,53,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-53.01-m2-novogradnja-oglas-43694374
09.05.2024.,426,94744,45.477358621693355,15.542908124250943,36,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-36.44-m2-novogradnja-oglas-43694052
09.05.2024.,149,241510,45.477318918404194,15.54255268805801,94,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-94.71-m2-novogradnja-oglas-43693959
09.05.2024.,153,139587,45.47736313512621,15.542683252238163,54,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-54.74-m2-novogradnja-oglas-43693938
09.05.2024.,107,135124,45.47712470214398,15.542724812201868,52,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-52.99-m2-novogradnja-oglas-43693922
08.05.2024.,1497,198874,45.477235019286,15.542733962658,77,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,7.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-77.99-m2-novogradnja-oglas-42981348
